Incident_No,Force_Type,Incident_Date,Precinct,Race,Gender
9580,Level 2 - Use of Force,2016-01-29 18:30:00,0.0,1,1
9581,Level 2 - Use of Force,2016-01-29 18:31:00,0.0,1,1
9582,Level 2 - Use of Force,2016-01-21 02:57:00,2.0,2,1
9583,Level 1 - Use of Force,2016-01-30 12:17:00,0.0,2,0
9589,Level 1 - Use of Force,2016-01-30 17:50:00,4.0,2,1
9590,Level 1 - Use of Force,2016-01-31 11:30:00,0.0,2,1
9591,Level 1 - Use of Force,2016-01-31 11:30:00,0.0,2,1
9592,Level 1 - Use of Force,2016-01-31 14:20:00,1.0,8,1
9594,Level 1 - Use of Force,2016-02-01 09:22:00,2.0,1,1
9596,Level 1 - Use of Force,2016-02-01 15:30:00,1.0,2,1
9598,Level 1 - Use of Force,2016-02-01 15:45:00,0.0,6,1
9598,Level 1 - Use of Force,2016-02-01 15:45:00,0.0,6,1
9598,Level 1 - Use of Force,2016-02-01 15:45:00,0.0,2,1
9599,Level 1 - Use of Force,2016-02-01 16:10:00,0.0,6,1
9600,Level 2 - Use of Force,2016-02-01 16:30:00,0.0,6,1
9601,Level 1 - Use of Force,2016-02-01 15:35:00,0.0,6,1
9602,Level 1 - Use of Force,2016-02-02 01:08:00,5.0,2,1
9602,Level 1 - Use of Force,2016-02-02 01:08:00,5.0,2,1
9603,Level 1 - Use of Force,2016-02-02 01:15:00,5.0,2,1
9614,Level 1 - Use of Force,2016-02-01 16:10:00,0.0,2,1
9617,Level 1 - Use of Force,2016-02-02 14:41:00,2.0,0,1
9618,Level 1 - Use of Force,2016-02-02 13:01:00,3.0,8,1
9619,Level 1 - Use of Force,2016-02-02 13:11:00,3.0,2,1
9621,Level 1 - Use of Force,2016-02-03 01:36:00,0.0,2,1
9622,Level 1 - Use of Force,2016-02-03 01:24:00,0.0,2,1
9624,Level 1 - Use of Force,2016-02-03 11:45:00,5.0,2,1
9625,Level 1 - Use of Force,2016-02-03 11:29:00,5.0,2,1
9627,Level 1 - Use of Force,2016-02-02 13:11:00,3.0,2,1
9630,Level 1 - Use of Force,2016-02-04 03:30:00,1.0,8,1
9637,Level 2 - Use of Force,2016-02-01 17:07:00,0.0,2,1
9645,Level 2 - Use of Force,2016-02-04 16:20:00,3.0,2,1
9650,Level 2 - Use of Force,2016-02-04 16:20:00,3.0,2,1
9651,Level 1 - Use of Force,2016-02-04 23:35:00,2.0,8,1
9652,Level 1 - Use of Force,2016-02-05 21:20:00,5.0,1,1
9654,Level 1 - Use of Force,2016-02-04 23:15:00,2.0,0,1
9655,Level 1 - Use of Force,2016-02-04 21:20:00,5.0,1,1
9656,Level 1 - Use of Force,2016-02-04 21:55:00,5.0,1,1
9669,Level 2 - Use of Force,2016-02-05 15:42:00,2.0,1,1
9670,Level 2 - Use of Force,2016-02-05 15:42:00,2.0,1,1
9671,Level 1 - Use of Force,2016-02-05 15:42:00,2.0,1,1
9673,Level 1 - Use of Force,2016-02-05 17:00:00,2.0,1,1
9674,Level 2 - Use of Force,2016-02-05 15:42:00,2.0,1,1
9677,Level 2 - Use of Force,2016-02-05 15:42:00,2.0,1,1
9679,Level 1 - Use of Force,2016-02-06 04:15:00,2.0,1,1
9680,Level 1 - Use of Force,2016-02-06 04:15:00,2.0,1,1
9682,Level 1 - Use of Force,2016-02-06 11:30:00,2.0,1,1
9683,Level 1 - Use of Force,2016-02-06 16:45:00,2.0,8,1
9684,Level 1 - Use of Force,2016-02-06 15:45:00,1.0,1,0
9686,Level 1 - Use of Force,2016-02-07 01:05:00,2.0,5,1
9687,Level 1 - Use of Force,2016-02-07 01:05:00,2.0,5,1
9693,Level 1 - Use of Force,2016-02-07 02:14:00,5.0,1,1
9694,Level 1 - Use of Force,2016-02-04 22:36:00,0.0,1,1
9696,Level 1 - Use of Force,2016-02-07 22:00:00,2.0,1,0
9696,Level 1 - Use of Force,2016-02-07 22:00:00,2.0,1,1
9696,Level 1 - Use of Force,2016-02-07 22:00:00,2.0,1,1
9711,Level 1 - Use of Force,2016-02-08 12:44:00,3.0,1,1
9713,Level 1 - Use of Force,2016-02-06 04:00:00,0.0,8,1
9716,Level 1 - Use of Force,2016-02-08 16:55:00,2.0,2,1
9743,Level 1 - Use of Force,2016-02-09 17:45:00,1.0,2,1
9747,Level 1 - Use of Force,2016-02-09 12:45:00,3.0,0,1
9749,Level 2 - Use of Force,2016-02-07 16:40:00,5.0,2,1
9750,Level 2 - Use of Force,2016-02-07 16:30:00,5.0,2,1
9751,Level 1 - Use of Force,2016-02-09 17:30:00,4.0,5,1
9752,Level 1 - Use of Force,2016-02-10 15:44:00,2.0,2,1
9753,Level 1 - Use of Force,2016-02-09 17:30:00,4.0,5,1
9754,Level 1 - Use of Force,2016-02-09 17:30:00,4.0,5,1
9757,Level 1 - Use of Force,2016-02-11 03:45:00,1.0,0,1
9766,Level 1 - Use of Force,2016-02-11 13:05:00,3.0,1,1
9767,Level 1 - Use of Force,2016-02-11 13:14:00,2.0,1,1
9768,Level 1 - Use of Force,2016-02-11 13:00:00,3.0,1,1
9770,Level 1 - Use of Force,2016-02-12 01:56:00,0.0,1,1
9778,Level 1 - Use of Force,2016-02-01 17:07:00,0.0,2,1
9787,Level 1 - Use of Force,2016-02-04 02:08:00,1.0,8,1
9790,Level 1 - Use of Force,2016-02-12 22:18:00,2.0,1,0
9797,Level 1 - Use of Force,2016-02-14 04:48:00,1.0,2,0
9797,Level 1 - Use of Force,2016-02-14 04:48:00,1.0,2,1
9798,Level 1 - Use of Force,2016-02-14 06:13:00,1.0,1,1
9801,Level 1 - Use of Force,2016-02-14 12:30:00,5.0,8,1
9802,Level 1 - Use of Force,2016-02-14 12:30:00,5.0,5,1
9803,Level 1 - Use of Force,2016-02-14 12:30:00,5.0,8,1
9805,Level 1 - Use of Force,2016-02-15 01:10:00,3.0,5,1
9806,Level 1 - Use of Force,2016-02-15 01:10:00,3.0,5,1
9829,Level 1 - Use of Force,2016-02-17 07:00:00,1.0,1,1
9833,Level 1 - Use of Force,2016-02-16 13:10:00,5.0,2,1
9838,Level 2 - Use of Force,2016-02-17 13:09:00,0.0,1,1
9839,Level 2 - Use of Force,2016-02-17 13:09:00,0.0,1,1
9841,Level 2 - Use of Force,2016-02-17 13:09:00,0.0,1,1
9844,Level 2 - Use of Force,2016-02-17 01:21:00,3.0,2,1
9845,Level 1 - Use of Force,2016-02-17 02:10:00,3.0,2,1
9856,Level 1 - Use of Force,2016-02-09 19:20:00,3.0,2,1
9857,Level 1 - Use of Force,2016-02-19 00:20:00,5.0,2,0
9860,Level 1 - Use of Force,2016-02-19 14:35:00,2.0,1,0
9863,Level 1 - Use of Force,2016-02-20 21:09:00,1.0,2,1
9864,Level 1 - Use of Force,2016-02-21 20:49:00,3.0,2,1
9865,Level 1 - Use of Force,2016-02-21 23:00:00,3.0,1,1
9866,Level 1 - Use of Force,2016-02-20 23:00:00,3.0,2,1
9867,Level 1 - Use of Force,2016-02-20 10:21:00,2.0,2,1
9869,Level 1 - Use of Force,2016-02-21 07:53:00,0.0,8,1
9870,Level 1 - Use of Force,2016-02-20 17:57:00,1.0,2,1
9871,Level 2 - Use of Force,2016-02-20 17:06:00,0.0,1,1
9872,Level 2 - Use of Force,2016-02-20 17:09:00,0.0,1,1
9873,Level 1 - Use of Force,2016-02-21 16:16:00,3.0,1,1
9874,Level 1 - Use of Force,2016-02-21 15:00:00,3.0,1,1
9875,Level 1 - Use of Force,2016-02-21 16:16:00,3.0,2,0
9875,Level 1 - Use of Force,2016-02-21 16:16:00,3.0,2,1
9877,Level 1 - Use of Force,2016-02-21 00:24:00,0.0,2,1
9878,Level 1 - Use of Force,2016-02-20 22:55:00,3.0,2,1
9878,Level 1 - Use of Force,2016-02-20 22:55:00,3.0,2,1
9880,Level 2 - Use of Force,2016-02-21 14:19:00,3.0,2,1
9881,Level 3 - OIS,2016-02-21 15:00:00,3.0,1,1
9883,Level 1 - Use of Force,2016-02-20 22:50:00,3.0,2,1
9884,Level 2 - Use of Force,2016-02-22 14:15:00,3.0,2,1
9885,Level 1 - Use of Force,2016-02-20 20:30:00,3.0,2,1
9887,Level 1 - Use of Force,2016-02-21 00:24:00,0.0,2,1
9888,Level 1 - Use of Force,2016-02-20 22:52:00,3.0,2,1
9888,Level 1 - Use of Force,2016-02-20 22:52:00,3.0,2,1
9888,Level 1 - Use of Force,2016-02-20 22:52:00,3.0,2,1
9889,Level 1 - Use of Force,2016-02-21 00:24:00,0.0,1,1
9890,Level 3 - OIS,2016-02-21 16:00:00,3.0,1,1
9892,Level 1 - Use of Force,2016-02-20 22:50:00,3.0,2,1
9892,Level 1 - Use of Force,2016-02-20 22:50:00,3.0,2,1
9892,Level 1 - Use of Force,2016-02-20 22:50:00,3.0,2,1
9904,Level 2 - Use of Force,2016-02-17 13:10:00,0.0,1,1
9907,Level 2 - Use of Force,2016-02-21 14:25:00,3.0,2,1
9908,Level 2 - Use of Force,2016-02-21 14:20:00,3.0,2,1
9917,Level 2 - Use of Force,2016-02-20 22:30:00,3.0,2,1
9917,Level 2 - Use of Force,2016-02-20 22:30:00,3.0,2,1
9917,Level 2 - Use of Force,2016-02-20 22:30:00,3.0,2,1
9918,Level 1 - Use of Force,2016-02-22 20:31:00,1.0,1,1
9922,Level 1 - Use of Force,2016-02-22 16:48:00,3.0,3,1
9925,Level 1 - Use of Force,2016-02-23 12:01:00,0.0,1,1
9926,Level 1 - Use of Force,2016-02-23 12:01:00,0.0,1,1
9942,Level 2 - Use of Force,2016-02-25 18:29:00,2.0,0,1
9944,Level 1 - Use of Force,2016-02-25 22:18:00,1.0,1,1
9945,Level 1 - Use of Force,2016-02-25 22:18:00,1.0,1,1
9946,Level 1 - Use of Force,2016-02-25 23:50:00,4.0,1,0
9946,Level 1 - Use of Force,2016-02-25 23:50:00,4.0,1,0
9948,Level 2 - Use of Force,2016-02-25 21:50:00,3.0,2,1
9949,Level 1 - Use of Force,2016-02-25 23:58:00,4.0,1,0
9953,Level 1 - Use of Force,2016-02-26 05:20:00,1.0,2,1
9959,Level 1 - Use of Force,2016-02-25 15:35:00,4.0,1,1
9963,Level 1 - Use of Force,2016-02-26 12:30:00,3.0,2,1
9964,Level 1 - Use of Force,2016-02-26 12:27:00,3.0,2,1
9966,Level 1 - Use of Force,2016-02-26 17:00:00,1.0,2,1
9967,Level 1 - Use of Force,2016-02-26 19:31:00,5.0,2,1
9968,Level 1 - Use of Force,2016-02-28 05:58:00,2.0,1,1
9969,Level 1 - Use of Force,2016-02-27 19:09:00,3.0,2,1
9970,Level 1 - Use of Force,2016-02-28 19:59:00,5.0,8,1
9972,Level 2 - Use of Force,2016-02-28 21:06:00,0.0,2,1
9973,Level 2 - Use of Force,2016-02-28 21:06:00,0.0,2,1
10006,Level 3 - Use of Force,2016-02-29 09:00:00,5.0,5,1
10011,Level 1 - Use of Force,2016-03-01 00:01:00,3.0,3,1
10020,Level 1 - Use of Force,2016-03-01 16:20:00,2.0,1,1
10021,Level 1 - Use of Force,2016-03-01 22:41:00,0.0,2,1
10022,Level 2 - Use of Force,2016-03-01 22:39:00,0.0,2,1
10023,Level 2 - Use of Force,2016-03-01 22:39:00,0.0,2,1
10024,Level 1 - Use of Force,2016-03-01 22:45:00,0.0,2,1
10025,Level 2 - Use of Force,2016-03-01 22:45:00,0.0,2,1
10035,Level 1 - Use of Force,2016-03-02 13:00:00,1.0,2,1
10037,Level 1 - Use of Force,2016-03-02 10:59:00,1.0,2,1
10038,Level 1 - Use of Force,2016-03-02 10:59:00,1.0,2,1
10043,Level 2 - Use of Force,2016-03-02 12:00:00,1.0,1,0
10043,Level 2 - Use of Force,2016-03-02 12:00:00,1.0,1,1
10044,Level 2 - Use of Force,2016-03-02 11:50:00,1.0,1,1
10045,Level 1 - Use of Force,2016-03-02 15:31:00,0.0,1,1
10048,Level 2 - Use of Force,2016-03-02 15:47:00,1.0,2,1
10049,Level 1 - Use of Force,2016-03-02 17:15:00,0.0,2,1
10051,Level 1 - Use of Force,2016-03-02 16:30:00,1.0,2,1
10053,Level 1 - Use of Force,2016-03-02 16:55:00,1.0,2,1
10054,Level 1 - Use of Force,2016-03-02 15:44:00,1.0,2,1
10056,Level 1 - Use of Force,2016-03-03 09:46:00,2.0,1,0
10057,Level 1 - Use of Force,2016-03-03 09:45:00,2.0,1,0
10058,Level 1 - Use of Force,2016-03-03 09:45:00,2.0,1,0
10059,Level 1 - Use of Force,2016-03-03 09:45:00,2.0,1,0
10060,Level 1 - Use of Force,2016-03-03 12:35:00,2.0,1,1
10080,Level 1 - Use of Force,2016-03-05 04:45:00,2.0,6,1
10082,Level 1 - Use of Force,2016-03-05 08:15:00,0.0,8,1
10084,Level 1 - Use of Force,2016-03-05 14:40:00,2.0,2,1
10086,Level 1 - Use of Force,2016-03-05 21:23:00,5.0,1,0
10088,Level 1 - Use of Force,2016-03-06 04:40:00,2.0,1,1
10089,Level 1 - Use of Force,2016-03-06 22:04:00,2.0,1,1
10090,Level 1 - Use of Force,2016-03-06 22:19:00,2.0,1,1
10091,Level 1 - Use of Force,2016-03-06 03:38:00,5.0,1,1
10095,Level 1 - Use of Force,2016-03-07 20:19:00,3.0,2,0
10096,Level 1 - Use of Force,2016-03-07 22:40:00,2.0,1,0
10096,Level 1 - Use of Force,2016-03-07 22:40:00,2.0,2,0
10097,Level 1 - Use of Force,2016-03-07 22:40:00,2.0,2,0
10097,Level 1 - Use of Force,2016-03-07 22:40:00,2.0,1,0
10099,Level 1 - Use of Force,2016-03-07 22:40:00,2.0,2,0
10099,Level 1 - Use of Force,2016-03-07 22:40:00,2.0,1,0
10102,Level 1 - Use of Force,2016-03-07 22:25:00,0.0,2,0
10105,Level 1 - Use of Force,2016-03-07 18:17:00,2.0,8,1
10108,Level 1 - Use of Force,2016-03-08 19:57:00,4.0,5,1
10109,Level 1 - Use of Force,2016-03-09 01:57:00,2.0,1,1
10115,Level 1 - Use of Force,2016-03-09 12:09:00,2.0,1,1
10116,Level 1 - Use of Force,2016-03-09 12:07:00,2.0,1,1
10130,Level 2 - Use of Force,2016-03-09 15:00:00,1.0,1,1
10133,Level 1 - Use of Force,2016-03-10 21:39:00,3.0,1,1
10134,Level 1 - Use of Force,2016-03-10 21:39:00,3.0,1,1
10137,Level 1 - Use of Force,2016-03-11 15:40:00,2.0,1,1
10140,Level 1 - Use of Force,2016-03-11 10:10:00,2.0,1,1
10141,Level 1 - Use of Force,2016-03-12 04:00:00,3.0,2,0
10142,Level 1 - Use of Force,2016-03-12 14:35:00,0.0,2,1
10143,Level 1 - Use of Force,2016-03-12 14:15:00,2.0,2,1
10144,Level 1 - Use of Force,2016-03-13 22:15:00,2.0,1,1
10145,Level 2 - Use of Force,2016-03-14 02:11:00,2.0,1,1
10150,Level 1 - Use of Force,2016-03-14 07:55:00,0.0,2,1
10161,Level 1 - Use of Force,2016-03-10 10:20:00,4.0,2,0
10161,Level 1 - Use of Force,2016-03-10 10:20:00,4.0,2,1
10176,Level 1 - Use of Force,2016-03-16 17:08:00,2.0,1,0
10185,Level 1 - Use of Force,2016-03-17 12:48:00,2.0,1,1
10186,Level 1 - Use of Force,2016-03-17 13:20:00,2.0,2,1
10187,Level 1 - Use of Force,2016-03-17 14:00:00,5.0,2,0
10188,Level 1 - Use of Force,2016-03-17 15:15:00,0.0,2,0
10189,Level 1 - Use of Force,2016-03-17 13:09:00,2.0,2,1
10192,Level 1 - Use of Force,2016-03-17 11:30:00,2.0,5,1
10195,Level 1 - Use of Force,2016-03-17 14:00:00,5.0,2,1
10212,Level 1 - Use of Force,2016-03-18 15:00:00,5.0,8,0
10213,Level 1 - Use of Force,2016-03-18 15:00:00,5.0,8,0
10215,Level 1 - Use of Force,2016-03-16 10:29:00,2.0,1,1
10216,Level 1 - Use of Force,2016-03-19 10:36:00,5.0,2,1
10217,Level 1 - Use of Force,2016-03-19 11:31:00,5.0,2,1
10218,Level 1 - Use of Force,2016-02-25 18:29:00,2.0,0,1
10220,Level 1 - Use of Force,2016-03-20 01:36:00,2.0,5,1
10221,Level 1 - Use of Force,2016-02-25 18:29:00,2.0,0,1
10222,Level 1 - Use of Force,2016-03-20 22:35:00,2.0,1,1
10223,Level 1 - Use of Force,2016-03-18 07:21:00,1.0,8,1
10229,Level 1 - Use of Force,2016-03-20 14:10:00,3.0,2,1
10230,Level 1 - Use of Force,2016-03-18 15:02:00,5.0,8,0
10240,Level 1 - Use of Force,2016-03-22 13:40:00,3.0,2,1
10254,Level 1 - Use of Force,2016-03-22 19:03:00,2.0,1,1
10255,Level 1 - Use of Force,2016-03-22 19:03:00,2.0,1,1
10257,Level 1 - Use of Force,2016-03-23 14:17:00,1.0,2,1
10258,Level 1 - Use of Force,2016-03-23 17:06:00,4.0,1,1
10269,Level 1 - Use of Force,2016-03-25 02:10:00,2.0,1,1
10270,Level 1 - Use of Force,2016-03-25 02:11:00,2.0,1,1
10271,Level 1 - Use of Force,2016-03-24 22:46:00,1.0,8,1
10272,Level 1 - Use of Force,2015-12-06 14:03:00,3.0,2,1
10274,Level 1 - Use of Force,2016-03-25 15:28:00,2.0,8,0
10275,Level 1 - Use of Force,2016-03-23 15:03:00,1.0,2,1
10280,Level 1 - Use of Force,2016-03-25 22:19:00,2.0,1,1
10284,Level 1 - Use of Force,2016-03-26 20:17:00,0.0,2,0
10285,Level 1 - Use of Force,2016-03-26 02:45:00,3.0,2,1
10286,Level 1 - Use of Force,2016-03-27 18:10:00,2.0,2,1
10287,Level 2 - Use of Force,2016-03-27 22:20:00,0.0,1,1
10288,Level 2 - Use of Force,2016-03-27 22:20:00,0.0,1,1
10289,Level 2 - Use of Force,2016-03-27 22:20:00,0.0,1,1
10290,Level 1 - Use of Force,2016-03-27 22:27:00,2.0,1,1
10292,Level 1 - Use of Force,2016-03-27 22:19:00,2.0,1,1
10307,Level 1 - Use of Force,2016-02-21 17:29:00,3.0,2,1
10309,Level 1 - Use of Force,2016-03-23 14:47:00,1.0,2,1
10311,Level 1 - Use of Force,2016-03-28 12:10:00,4.0,1,1
10314,Level 2 - Use of Force,2016-03-28 02:02:00,2.0,2,1
10315,Level 2 - Use of Force,2016-03-28 02:02:00,2.0,2,1
10316,Level 2 - Use of Force,2016-03-28 02:02:00,2.0,2,1
10320,Level 1 - Use of Force,2016-03-29 01:24:00,2.0,1,1
10331,Level 1 - Use of Force,2016-03-28 16:10:00,5.0,5,1
10332,Level 1 - Use of Force,2016-03-29 11:46:00,0.0,1,1
10333,Level 1 - Use of Force,2016-03-29 13:26:00,1.0,8,1
10340,Level 2 - Use of Force,2016-03-29 13:58:00,0.0,2,1
10341,Level 2 - Use of Force,2016-03-29 13:48:00,0.0,2,1
10343,Level 1 - Use of Force,2016-03-28 17:35:00,5.0,5,1
10346,Level 1 - Use of Force,2016-03-29 22:45:00,2.0,2,1
10354,Level 1 - Use of Force,2016-03-30 11:45:00,3.0,2,0
10356,Level 1 - Use of Force,2016-03-30 14:34:00,0.0,1,1
10368,Level 1 - Use of Force,2016-03-30 18:33:00,3.0,2,0
10369,Level 1 - Use of Force,2016-03-30 18:33:00,3.0,2,0
10370,Level 2 - Use of Force,2016-03-31 21:31:00,0.0,1,1
10371,Level 2 - Use of Force,2016-03-30 21:09:00,0.0,1,1
10372,Level 2 - Use of Force,2016-03-30 20:31:00,0.0,1,1
10373,Level 2 - Use of Force,2016-03-30 21:33:00,0.0,1,1
10374,Level 1 - Use of Force,2016-03-30 21:44:00,2.0,0,1
10375,Level 2 - Use of Force,2016-03-30 21:09:00,0.0,1,1
10379,Level 1 - Use of Force,2016-03-31 12:39:00,2.0,2,1
10382,Level 1 - Use of Force,2016-03-31 04:29:00,2.0,1,1
10392,Level 1 - Use of Force,2016-04-02 08:11:00,1.0,1,1
10393,Level 1 - Use of Force,2016-04-02 10:55:00,1.0,1,1
10396,Level 1 - Use of Force,2016-04-02 08:03:00,1.0,1,0
10398,Level 1 - Use of Force,2016-04-02 01:58:00,1.0,1,1
10399,Level 1 - Use of Force,2016-04-02 19:34:00,0.0,2,0
10401,Level 1 - Use of Force,2016-04-02 11:00:00,1.0,1,1
10403,Level 1 - Use of Force,2016-04-01 20:00:00,0.0,2,1
10403,Level 1 - Use of Force,2016-04-01 20:00:00,0.0,2,1
10415,Level 1 - Use of Force,2016-04-05 04:30:00,1.0,1,1
10416,Level 1 - Use of Force,2016-04-05 04:34:00,1.0,1,1
10417,Level 1 - Use of Force,2016-04-05 04:34:00,1.0,1,1
10419,Level 1 - Use of Force,2016-04-05 04:30:00,1.0,1,1
10425,Level 1 - Use of Force,2016-04-05 16:55:00,0.0,2,0
10435,Level 1 - Use of Force,2016-04-06 14:15:00,5.0,2,1
10437,Level 1 - Use of Force,2016-04-06 22:55:00,2.0,2,1
10439,Level 2 - Use of Force,2016-04-06 12:29:00,5.0,2,1
10440,Level 1 - Use of Force,2016-04-07 15:36:00,0.0,1,1
10441,Level 2 - Use of Force,2016-04-07 20:50:00,0.0,1,1
10442,Level 2 - Use of Force,2016-04-07 20:48:00,0.0,1,1
10443,Level 2 - Use of Force,2016-04-07 20:50:00,0.0,1,1
10444,Level 2 - Use of Force,2016-04-07 21:10:00,0.0,2,1
10452,Level 1 - Use of Force,2016-04-06 01:17:00,4.0,1,1
10454,Level 1 - Use of Force,2016-04-08 23:28:00,0.0,1,1
10455,Level 1 - Use of Force,2016-04-08 23:28:00,0.0,5,1
10458,Level 2 - Use of Force,2016-04-09 18:08:00,2.0,8,1
10461,Level 1 - Use of Force,2016-04-10 00:25:00,1.0,1,1
10462,Level 1 - Use of Force,2016-04-09 22:35:00,3.0,1,0
10463,Level 1 - Use of Force,2016-04-10 04:35:00,4.0,5,1
10464,Level 1 - Use of Force,2016-04-10 08:05:00,2.0,6,1
10464,Level 1 - Use of Force,2016-04-10 08:05:00,2.0,6,1
10466,Level 1 - Use of Force,2016-04-09 23:00:00,1.0,1,1
10500,Level 1 - Use of Force,2016-04-12 14:45:00,2.0,1,0
10501,Level 2 - Use of Force,2016-04-12 14:36:00,3.0,2,0
10503,Level 1 - Use of Force,2016-04-12 15:30:00,1.0,2,0
10511,Level 1 - Use of Force,2016-04-12 22:30:00,3.0,2,0
10512,Level 1 - Use of Force,2016-04-13 21:30:00,2.0,8,0
10513,Level 1 - Use of Force,2016-04-13 20:50:00,0.0,8,1
10516,Level 2 - Use of Force,2016-04-12 06:42:00,1.0,1,0
10520,Level 1 - Use of Force,2016-04-14 15:45:00,3.0,8,1
10523,Level 1 - Use of Force,2016-04-14 17:55:00,2.0,1,1
10524,Level 1 - Use of Force,2016-04-14 18:00:00,3.0,2,1
10525,Level 1 - Use of Force,2016-04-14 18:00:00,3.0,2,1
10530,Level 1 - Use of Force,2016-04-15 16:15:00,0.0,1,1
10531,Level 1 - Use of Force,2016-04-17 04:15:00,3.0,2,1
10532,Level 1 - Use of Force,2016-04-17 05:29:00,0.0,3,1
10533,Level 1 - Use of Force,2016-04-17 07:40:00,0.0,2,1
10534,Level 1 - Use of Force,2016-04-16 13:58:00,1.0,3,1
10535,Level 2 - Use of Force,2016-04-17 15:42:00,1.0,1,1
10536,Level 2 - Use of Force,2016-04-17 15:42:00,1.0,1,1
10537,Level 1 - Use of Force,2016-04-17 11:39:00,5.0,2,1
10544,Level 1 - Use of Force,2016-04-18 01:22:00,0.0,1,1
10545,Level 1 - Use of Force,2016-04-18 03:23:00,3.0,5,1
10559,Level 1 - Use of Force,2016-04-18 21:32:00,0.0,2,1
10560,Level 2 - Use of Force,2016-04-18 21:34:00,0.0,2,1
10561,Level 2 - Use of Force,2016-04-18 21:32:00,0.0,2,1
10562,Level 2 - Use of Force,2016-04-18 21:32:00,0.0,2,1
10563,Level 2 - Use of Force,2016-04-18 21:32:00,0.0,2,1
10564,Level 2 - Use of Force,2016-04-18 21:32:00,0.0,2,1
10570,Level 1 - Use of Force,2016-04-19 00:20:00,3.0,2,1
10576,Level 1 - Use of Force,2016-04-18 23:55:00,3.0,2,1
10579,Level 1 - Use of Force,2016-04-19 23:23:00,2.0,0,1
10581,Level 1 - Use of Force,2016-04-20 10:44:00,0.0,2,1
10586,Level 1 - Use of Force,2016-04-21 07:55:00,4.0,8,0
10586,Level 1 - Use of Force,2016-04-21 07:55:00,4.0,8,1
10587,Level 1 - Use of Force,2016-04-21 07:55:00,4.0,8,1
10588,Level 1 - Use of Force,2016-04-21 08:00:00,4.0,8,0
10589,Level 1 - Use of Force,2016-04-20 14:18:00,4.0,2,1
10594,Level 1 - Use of Force,2016-04-21 16:39:00,3.0,2,1
10595,Level 1 - Use of Force,2016-04-21 14:45:00,0.0,1,1
10596,Level 1 - Use of Force,2016-04-21 14:30:00,0.0,1,1
10599,Level 1 - Use of Force,2016-04-20 14:18:00,4.0,2,1
10601,Level 1 - Use of Force,2016-04-22 13:00:00,2.0,0,1
10609,Level 2 - Use of Force,2016-04-22 20:27:00,4.0,1,1
10610,Level 1 - Use of Force,2016-04-23 02:30:00,0.0,8,1
10611,Level 1 - Use of Force,2016-04-23 02:15:00,0.0,8,1
10613,Level 1 - Use of Force,2016-04-23 07:51:00,2.0,1,1
10620,Level 1 - Use of Force,2016-04-22 15:07:00,3.0,2,0
10622,Level 1 - Use of Force,2016-04-23 02:42:00,1.0,2,1
10622,Level 1 - Use of Force,2016-04-23 02:42:00,1.0,2,1
10623,Level 1 - Use of Force,2016-04-23 02:42:00,1.0,2,1
10623,Level 1 - Use of Force,2016-04-23 02:42:00,1.0,2,1
10624,Level 1 - Use of Force,2016-04-24 08:07:00,2.0,1,1
10626,Level 1 - Use of Force,2016-04-24 08:07:00,2.0,1,0
10629,Level 2 - Use of Force,2016-04-25 02:00:00,2.0,1,1
10629,Level 2 - Use of Force,2016-04-25 02:00:00,2.0,1,1
10630,Level 1 - Use of Force,2016-04-25 01:54:00,2.0,1,1
10638,Level 1 - Use of Force,2016-04-22 13:00:00,2.0,0,1
10640,Level 1 - Use of Force,2016-04-25 15:26:00,5.0,8,1
10642,Level 2 - Use of Force,2016-04-25 02:00:00,2.0,1,1
10643,Level 1 - Use of Force,2016-04-25 22:00:00,2.0,1,1
10644,Level 1 - Use of Force,2016-04-26 05:10:00,2.0,2,1
10653,Level 2 - Use of Force,2016-04-27 03:45:00,3.0,2,1
10654,Level 1 - Use of Force,2016-04-27 08:07:00,2.0,1,1
10661,Level 1 - Use of Force,2016-04-25 22:00:00,2.0,1,1
10662,Level 1 - Use of Force,2016-04-28 03:48:00,2.0,8,0
10669,Level 1 - Use of Force,2016-04-28 13:30:00,3.0,2,1
10679,Level 1 - Use of Force,2016-04-29 03:45:00,2.0,8,2
10680,Level 1 - Use of Force,2016-04-29 03:45:00,2.0,8,2
10681,Level 1 - Use of Force,2016-05-01 11:12:00,3.0,1,1
10683,Level 2 - Use of Force,2016-05-01 19:00:00,0.0,8,2
10684,Level 2 - Use of Force,2016-05-01 19:30:00,0.0,8,2
10685,Level 2 - Use of Force,2016-05-01 19:00:00,0.0,1,1
10686,Level 2 - Use of Force,2016-05-01 19:00:00,0.0,2,1
10686,Level 2 - Use of Force,2016-05-01 19:00:00,0.0,8,2
10687,Level 2 - Use of Force,2016-05-01 20:17:00,0.0,2,1
10689,Level 3 - Use of Force,2016-05-01 19:45:00,0.0,8,1
10690,Level 2 - Use of Force,2016-05-01 20:40:00,2.0,2,1
10691,Level 2 - Use of Force,2016-05-01 20:40:00,2.0,2,1
10692,Level 2 - Use of Force,2016-05-01 19:30:00,0.0,8,2
10693,Level 2 - Use of Force,2016-05-01 19:30:00,0.0,8,2
10694,Level 2 - Use of Force,2016-05-01 18:42:00,0.0,8,2
10695,Level 2 - Use of Force,2016-05-01 19:35:00,0.0,8,1
10696,Level 2 - Use of Force,2016-05-01 20:20:00,4.0,8,1
